round,alive_nodes,round_energy
481,100,0.019868803528643245
482,100,0.019676438147649827
483,100,0.019000366586448023
484,100,0.01859038066064895
485,100,0.020455373653481754
486,100,0.019350228637586855
487,100,0.018950307179448914
488,100,0.019106838674369377
489,100,0.01897236953346424
490,100,0.019622289555966423
491,100,0.018875103003726298
492,100,0.018966077476088156
493,100,0.0193393409352622
494,100,0.019440951605629503
495,100,0.01858545704628543
496,100,0.019084380035070014
497,100,0.019199435291532844
498,100,0.01916440783610355
499,100,0.019465702554065614
500,100,0.019447176341911933
501,100,0.018857981788450964
502,100,0.01869490000933723
503,100,0.01879262077119672
504,100,0.018746945098269446
505,100,0.019363214744402887
506,100,0.01978036614228094
507,100,0.018685713363841065
508,100,0.018968937519754207
509,100,0.018871387133978623
510,100,0.019102621680739992
511,100,0.01888507242689156
512,100,0.019726951374161646
513,100,0.019504511976717674
514,100,0.019054165497230477
515,100,0.019438153915951547
516,100,0.018617127318331927
517,100,0.018699044302587026
518,100,0.019100605385741938
519,100,0.01837344001851206
520,100,0.01962305330041675
521,100,0.01868713705867484
522,100,0.01859489876793029
523,100,0.01917968268487215
524,100,0.01894897678756269
525,100,0.01916956422387069
526,100,0.018933557541375236
527,100,0.01901392836473464
528,100,0.01898984073070778
529,100,0.0196256567658309
530,100,0.01888281049951393
531,100,0.01748357858915915
532,100,0.018179198349139933
533,100,0.017899136132644607
534,100,0.019655409355487506
535,100,0.018706586894043045
536,100,0.018588419140901275
537,100,0.01888908205077758
538,100,0.019344074485658856
539,100,0.018057077904597908
540,100,0.019145383289485618
541,100,0.01909630401072738
542,100,0.019120149472242106
543,100,0.020913877962621008
544,100,0.019733678929997098
545,100,0.018614778006671162
546,100,0.019339990150011234
547,100,0.018831975367664556
548,100,0.019137031971566968
549,100,0.01854474123822661
550,100,0.019197292026026908
551,100,0.019321978936182156
552,100,0.01888427324621426
553,100,0.01845732083313946
554,100,0.0186180263481439
555,100,0.019130942591316112
556,100,0.01959465112443384
557,100,0.019765038361050126
558,100,0.01852366234637838
559,100,0.018995529974357227
560,100,0.018618238617785852
561,100,0.018418752906096972
562,100,0.019414010277877557
563,100,0.02014755375110382
564,100,0.019794528930988865
565,100,0.019113488902277046
566,100,0.020163676690170378
567,100,0.019179241459897335
568,100,0.018240308427321047
569,100,0.01989602818768374
570,100,0.018332227212538462
571,100,0.018800976712651598
572,100,0.019350096056270385
573,100,0.018864184653841175
574,100,0.019247599313721955
575,100,0.018494687277343724
576,100,0.01858065234443326
577,100,0.018835450617365794
578,100,0.019279813294696586
579,100,0.01905511287034491
580,100,0.019588926295886173
581,100,0.01918066331121776
582,100,0.018238804225218126
583,100,0.017922265179726022
584,100,0.01838109949170219
585,100,0.018968365809490274
586,100,0.018889524539506115
587,100,0.018761944914298008
588,100,0.01886191221782347
589,100,0.01849340258178235
590,100,0.019451799962713134
591,100,0.01891187244175603
592,100,0.018132394207222798
593,100,0.01935779196040783
594,100,0.01901007401507963
595,100,0.018691469129128353
596,100,0.019372143146737863
597,100,0.01909351015742462
598,100,0.018594989688702736
599,100,0.018667129852735113
600,100,0.01877607885383934
601,100,0.018660184386294198
602,100,0.018521805358882443
603,100,0.018904452785370826
604,100,0.01880003994601618
605,100,0.01883049036989122
606,100,0.01904815807528152
607,100,0.0183136789872597
608,100,0.02035045656098309
609,100,0.0197477713932368
610,100,0.018341652295763546
611,100,0.019125586426709012
612,100,0.019252272360695696
613,100,0.018807702657707773
614,100,0.018773345081929085
615,100,0.01873372301110592
616,100,0.018706933650973315
617,100,0.018480058418024286
618,100,0.0192286112757749
619,100,0.019319825554295695
620,100,0.018409814339126977
621,100,0.017969873035352305
622,100,0.019501318609890614
623,100,0.01862565734483373
624,100,0.018798080025242237
625,100,0.018902360371451408
626,100,0.019579727296911077
627,100,0.018485091152784613
628,100,0.018947461050781635
629,100,0.01880542569392311
630,100,0.019046057244878796
631,100,0.018712874878495166
632,100,0.018850910910559786
633,100,0.018541588409039602
634,100,0.01870685328265161
635,100,0.0187640763238334
636,100,0.020014205294621543
637,100,0.01926327440742717
638,100,0.018864829210351604
639,100,0.0186189698263061
640,100,0.018069278339296436
641,100,0.01890374351637496
642,100,0.019179578413488708
643,100,0.020002267169265845
644,100,0.018778480516112625
645,100,0.01972644393793116
646,100,0.01920852739500457
647,100,0.018693689512275725
648,100,0.01876847164868816
649,100,0.020054353519365097
650,100,0.019264677493513918
651,100,0.018603363147362568
652,100,0.018573793836855028
653,100,0.019547127234118538
654,100,0.019177157249861777
655,100,0.01668839405420889
656,100,0.017662211285439496
657,100,0.017518179747051266
658,100,0.017966567888216118
659,100,0.019013901163077118
660,100,0.017912262962644147
661,100,0.01812998463775624
662,100,0.016849024713653113
663,100,0.019555676548829597
664,100,0.019539201112126998
665,100,0.01811528693480239
666,100,0.017636120659948164
